class,cap.diameter,cap.shape,cap.surface,cap.color,does.bruise.or.bleed,gill.attachment,gill.spacing,gill.color,stem.height,stem.width,stem.root,stem.surface,stem.color,veil.type,veil.color,has.ring,ring.type,spore.print.color,habitat,season
edible,136.4,flat,NA,brown,t,,,w,132,20.48,b,,w,u,w,t,g,,Woods,Autumn
edible,99.8,flat,NA,brown,t,,,w,103.6,19.41,b,,w,u,w,t,g,,Woods,Autumn
edible,93.8,flat,NA,brown,t,,,w,113.7,17.99,b,,w,u,w,t,g,,Woods,Summer
edible,109.6,flat,NA,brown,t,,,w,122.4,19.21,b,,w,u,w,t,g,,Woods,Summer
edible,123.2,convex,NA,brown,t,,,w,112.9,20.35,b,,w,u,w,t,g,,Woods,Autumn
edible,99.8,convex,NA,brown,t,,,w,110.4,18.8,b,,w,u,w,t,g,,Woods,Summer
edible,102.8,flat,NA,brown,t,,,w,86.4,13.57,b,,w,u,w,t,g,,Woods,Autumn
edible,67.1,flat,NA,brown,t,,,w,97.6,13.92,b,,w,u,w,t,g,,Woods,Autumn
edible,115.2,flat,NA,brown,t,,,w,120.9,17.35,b,,w,u,w,t,g,,Woods,Autumn
edible,74.7,convex,NA,brown,t,,,w,105.6,15.99,b,,w,u,w,t,g,,Woods,Autumn
edible,101.8,convex,NA,brown,t,,,w,126.5,22.68,b,,w,u,w,t,g,,Woods,Summer
edible,116.2,flat,NA,brown,t,,,w,109.1,17.47,b,,w,u,w,t,g,,Woods,Summer
edible,95,convex,NA,brown,t,,,w,104.9,16.84,b,,w,u,w,t,g,,Woods,Autumn
edible,102.9,flat,NA,brown,t,,,w,96.7,19.22,b,,w,u,w,t,g,,Woods,Summer
edible,82.1,convex,NA,brown,t,,,w,95.7,15.64,b,,w,u,w,t,g,,Woods,Summer
edible,101,flat,NA,brown,t,,,w,92.3,15.22,b,,w,u,w,t,g,,Woods,Summer
edible,92.9,convex,NA,brown,t,,,w,112.9,14.49,b,,w,u,w,t,g,,Woods,Autumn
edible,121.7,convex,NA,brown,t,,,w,106,15.62,b,,w,u,w,t,g,,Woods,Autumn
edible,82,flat,NA,brown,t,,,w,92.8,13.75,b,,w,u,w,t,g,,Woods,Summer
edible,88,flat,NA,brown,t,,,w,109,17.32,b,,w,u,w,t,g,,Woods,Summer
edible,122,convex,NA,brown,t,,,w,109.9,16.96,b,,w,u,w,t,g,,Woods,Autumn
edible,99.8,convex,NA,brown,t,,,w,113.1,16.64,b,,w,u,w,t,g,,Woods,Autumn
edible,112,convex,NA,brown,t,,,w,118.8,18.39,b,,w,u,w,t,g,,Woods,Summer
edible,102.1,flat,NA,brown,t,,,w,112.2,19.19,b,,w,u,w,t,g,,Woods,Summer
edible,95.5,convex,NA,brown,t,,,w,107.7,17.26,b,,w,u,w,t,g,,Woods,Summer
edible,82.9,flat,NA,brown,t,,,w,104.1,16.25,b,,w,u,w,t,g,,Woods,Autumn
edible,91.7,flat,NA,brown,t,,,w,101.1,17.01,b,,w,u,w,t,g,,Woods,Summer
edible,97.3,convex,NA,brown,t,,,w,111.9,21.04,b,,w,u,w,t,g,,Woods,Autumn
edible,119,convex,NA,brown,t,,,w,117.2,19.08,b,,w,u,w,t,g,,Woods,Summer
edible,103.3,convex,NA,brown,t,,,w,119.5,20.03,b,,w,u,w,t,g,,Woods,Autumn
edible,111.8,flat,NA,brown,t,,,w,102.3,16.09,b,,w,u,w,t,g,,Woods,Autumn
edible,91.5,flat,NA,brown,t,,,w,122.7,19.87,b,,w,u,w,t,g,,Woods,Summer
edible,96.7,convex,NA,brown,t,,,w,121.6,21.12,b,,w,u,w,t,g,,Woods,Summer
edible,121.5,flat,NA,brown,t,,,w,118.5,18.67,b,,w,u,w,t,g,,Woods,Summer
edible,91.1,convex,NA,brown,t,,,w,109,15.7,b,,w,u,w,t,g,,Woods,Autumn
edible,66.6,flat,NA,brown,t,,,w,96.2,14.57,b,,w,u,w,t,g,,Woods,Autumn
edible,114,flat,NA,brown,t,,,w,122.7,18.64,b,,w,u,w,t,g,,Woods,Autumn
edible,112.1,convex,NA,brown,t,,,w,129.9,21.19,b,,w,u,w,t,g,,Woods,Summer
edible,96,convex,NA,brown,t,,,w,113.2,19.28,b,,w,u,w,t,g,,Woods,Autumn
edible,105.7,convex,NA,brown,t,,,w,110.9,17.62,b,,w,u,w,t,g,,Woods,Summer
edible,110.2,flat,NA,brown,t,,,w,113,21.52,b,,w,u,w,t,g,,Woods,Summer
edible,103,flat,NA,brown,t,,,w,120,19.03,b,,w,u,w,t,g,,Woods,Autumn
edible,109.1,flat,NA,brown,t,,,w,129.2,19.27,b,,w,u,w,t,g,,Woods,Summer
edible,117.6,flat,NA,brown,t,,,w,124.8,20.92,b,,w,u,w,t,g,,Woods,Autumn
edible,117.2,convex,NA,brown,t,,,w,117.2,15.34,b,,w,u,w,t,g,,Woods,Summer
edible,95.8,flat,NA,brown,t,,,w,109,17.6,b,,w,u,w,t,g,,Woods,Autumn
edible,117,convex,NA,brown,t,,,w,121.1,19.9,b,,w,u,w,t,g,,Woods,Summer
edible,102.2,convex,NA,brown,t,,,w,117.2,14.95,b,,w,u,w,t,g,,Woods,Summer
edible,83.7,convex,NA,brown,t,,,w,110.9,18.22,b,,w,u,w,t,g,,Woods,Autumn
edible,113.5,flat,NA,brown,t,,,w,124.3,21.07,b,,w,u,w,t,g,,Woods,Summer
edible,111.3,convex,NA,brown,t,,,w,131.5,17.65,b,,w,u,w,t,g,,Woods,Summer
edible,116.7,convex,NA,brown,t,,,w,101.3,14.07,b,,w,u,w,t,g,,Woods,Summer
edible,95.5,flat,NA,brown,t,,,w,120.5,17.05,b,,w,u,w,t,g,,Woods,Autumn
edible,108,convex,NA,brown,t,,,w,116.2,19.02,b,,w,u,w,t,g,,Woods,Autumn
edible,94.7,convex,NA,brown,t,,,w,117.5,18.81,b,,w,u,w,t,g,,Woods,Summer
edible,73.6,flat,NA,brown,t,,,w,103.3,15.01,b,,w,u,w,t,g,,Woods,Summer
edible,113.2,flat,NA,brown,t,,,w,105.1,15.09,b,,w,u,w,t,g,,Woods,Autumn
edible,81.2,flat,NA,brown,t,,,w,99.2,14.93,b,,w,u,w,t,g,,Woods,Summer
edible,93.6,flat,NA,brown,t,,,w,92.7,16.64,b,,w,u,w,t,g,,Woods,Autumn
edible,110.5,convex,NA,brown,t,,,w,126.2,21.5,b,,w,u,w,t,g,,Woods,Autumn
edible,81.2,flat,NA,brown,t,,,w,103.4,18.51,b,,w,u,w,t,g,,Woods,Autumn
edible,97,flat,NA,brown,t,,,w,106.4,15.37,b,,w,u,w,t,g,,Woods,Summer
edible,98.6,flat,NA,brown,t,,,w,124.1,19.46,b,,w,u,w,t,g,,Woods,Autumn
edible,92.5,flat,NA,brown,t,,,w,110.3,17.22,b,,w,u,w,t,g,,Woods,Autumn
edible,114.8,convex,NA,brown,t,,,w,101.3,19.42,b,,w,u,w,t,g,,Woods,Autumn
edible,107.8,flat,NA,brown,t,,,w,101.9,19.87,b,,w,u,w,t,g,,Woods,Autumn
edible,90.5,convex,NA,brown,t,,,w,99.6,14.86,b,,w,u,w,t,g,,Woods,Autumn
edible,98.2,flat,NA,brown,t,,,w,133.7,19.33,b,,w,u,w,t,g,,Woods,Autumn
edible,95.1,convex,NA,brown,t,,,w,107.4,15.33,b,,w,u,w,t,g,,Woods,Autumn
edible,107.9,flat,NA,brown,t,,,w,120.7,16.87,b,,w,u,w,t,g,,Woods,Autumn
edible,80.4,flat,NA,brown,t,,,w,93.9,15.89,b,,w,u,w,t,g,,Woods,Autumn
edible,100.6,convex,NA,brown,t,,,w,108.3,18.15,b,,w,u,w,t,g,,Woods,Autumn
edible,128.1,convex,NA,brown,t,,,w,126.8,19.76,b,,w,u,w,t,g,,Woods,Autumn
edible,99.1,convex,NA,brown,t,,,w,112,12.19,b,,w,u,w,t,g,,Woods,Autumn
edible,93.5,flat,NA,brown,t,,,w,112.6,19.57,b,,w,u,w,t,g,,Woods,Summer
edible,117.1,flat,NA,brown,t,,,w,126.3,19.85,b,,w,u,w,t,g,,Woods,Autumn
edible,93.8,flat,NA,brown,t,,,w,113.5,16.52,b,,w,u,w,t,g,,Woods,Summer
edible,97.6,convex,NA,brown,t,,,w,119.8,16.45,b,,w,u,w,t,g,,Woods,Summer
edible,87.4,convex,NA,brown,t,,,w,83.5,16.43,b,,w,u,w,t,g,,Woods,Summer
edible,101.2,convex,NA,brown,t,,,w,109.3,15.76,b,,w,u,w,t,g,,Woods,Autumn
edible,84.8,flat,NA,brown,t,,,w,116.4,18.13,b,,w,u,w,t,g,,Woods,Autumn
edible,81.9,convex,NA,brown,t,,,w,88.5,15.54,b,,w,u,w,t,g,,Woods,Autumn
edible,67.3,convex,NA,brown,t,,,w,84,16.07,b,,w,u,w,t,g,,Woods,Summer
edible,92.5,convex,NA,brown,t,,,w,95.4,17.14,b,,w,u,w,t,g,,Woods,Autumn
edible,110,flat,NA,brown,t,,,w,86.3,14.06,b,,w,u,w,t,g,,Woods,Summer
edible,103.4,convex,NA,brown,t,,,w,116.4,17.94,b,,w,u,w,t,g,,Woods,Summer
edible,107.8,convex,NA,brown,t,,,w,122.7,17.57,b,,w,u,w,t,g,,Woods,Summer
edible,110.1,flat,NA,brown,t,,,w,112.4,16.9,b,,w,u,w,t,g,,Woods,Autumn
edible,125.9,convex,NA,brown,t,,,w,134.2,19.87,b,,w,u,w,t,g,,Woods,Summer
edible,108.2,convex,NA,brown,t,,,w,114.6,17.71,b,,w,u,w,t,g,,Woods,Summer
edible,85.4,flat,NA,brown,t,,,w,97.1,17.19,b,,w,u,w,t,g,,Woods,Summer
edible,108.5,convex,NA,brown,t,,,w,120.2,17.97,b,,w,u,w,t,g,,Woods,Summer
edible,95.1,flat,NA,brown,t,,,w,97.2,16.05,b,,w,u,w,t,g,,Woods,Summer
edible,106,flat,NA,brown,t,,,w,92,14.5,b,,w,u,w,t,g,,Woods,Autumn
edible,60.9,convex,NA,white,f,e,,w,63.3,13.55,b,,w,u,y,t,g,,Woods,Summer
edible,73.6,convex,NA,white,f,e,,w,63,12.94,b,,y,u,y,t,g,,Woods,Autumn
edible,65.2,convex,NA,white,f,e,,w,62.8,13.66,b,,w,u,w,t,g,,Woods,Autumn
edible,71.2,convex,NA,white,f,e,,w,68,14.22,b,,w,u,w,t,g,,Woods,Summer
edible,61.3,convex,NA,white,f,e,,w,65.2,13.38,b,,w,u,y,t,g,,Woods,Summer
edible,62,convex,NA,white,f,e,,w,61.5,12.98,b,,w,u,y,t,g,,Woods,Summer
edible,69.2,convex,NA,yellow,f,e,,w,60.8,12.51,b,,y,u,w,t,g,,Woods,Summer
edible,64.7,convex,NA,yellow,f,e,,w,64.7,13.26,b,,y,u,w,t,g,,Woods,Summer
edible,66.1,convex,NA,white,f,e,,w,58.7,11.51,b,,w,u,y,t,g,,Woods,Summer
edible,60,convex,NA,white,f,e,,w,60.9,12.5,b,,w,u,y,t,g,,Woods,Autumn
edible,69,convex,NA,white,f,e,,w,68.8,14.67,b,,y,u,w,t,g,,Woods,Summer
edible,63.1,convex,NA,white,f,e,,w,65.9,13.49,b,,w,u,w,t,g,,Woods,Autumn
edible,59.5,convex,NA,white,f,e,,w,55.4,11.61,b,,w,u,y,t,g,,Woods,Summer
edible,69.9,convex,NA,yellow,f,e,,w,54.6,9.7,b,,w,u,y,t,g,,Woods,Summer
edible,66.3,convex,NA,white,f,e,,w,62.8,13.33,b,,y,u,w,t,g,,Woods,Summer
edible,73.4,convex,NA,white,f,e,,w,66.2,13.12,b,,y,u,w,t,g,,Woods,Autumn
edible,60,convex,NA,white,f,e,,w,64.3,14.26,b,,y,u,w,t,g,,Woods,Autumn
edible,56.8,convex,NA,yellow,f,e,,w,55.5,12.08,b,,y,u,y,t,g,,Woods,Autumn
edible,74.4,convex,NA,white,f,e,,w,63,12.59,b,,y,u,y,t,g,,Woods,Summer
edible,57.7,convex,NA,white,f,e,,w,59.1,12.32,b,,y,u,w,t,g,,Woods,Autumn
edible,68.4,convex,NA,yellow,f,e,,w,63.7,13.41,b,,y,u,y,t,g,,Woods,Autumn
edible,57.5,convex,NA,white,f,e,,w,58.3,11.98,b,,w,u,y,t,g,,Woods,Summer
edible,53.3,convex,NA,yellow,f,e,,w,57.7,11.9,b,,y,u,w,t,g,,Woods,Autumn
edible,67.7,convex,NA,white,f,e,,w,58.4,12.81,b,,y,u,w,t,g,,Woods,Autumn
edible,71.3,convex,NA,yellow,f,e,,w,60.7,13.02,b,,w,u,y,t,g,,Woods,Summer
edible,53.8,convex,NA,yellow,f,e,,w,62.3,12.24,b,,y,u,w,t,g,,Woods,Autumn
edible,77.1,convex,NA,white,f,e,,w,61.4,12.47,b,,w,u,w,t,g,,Woods,Autumn
edible,59.9,convex,NA,white,f,e,,w,59.4,12.5,b,,w,u,w,t,g,,Woods,Summer
edible,65.3,convex,NA,yellow,f,e,,w,64,12.68,b,,y,u,y,t,g,,Woods,Autumn
edible,68.5,convex,NA,yellow,f,e,,w,57.4,11.59,b,,y,u,y,t,g,,Woods,Summer
edible,70.3,convex,NA,yellow,f,e,,w,66.7,13.01,b,,y,u,w,t,g,,Woods,Autumn
edible,75.4,convex,NA,white,f,e,,w,63.3,13.85,b,,w,u,w,t,g,,Woods,Summer
edible,71.2,convex,NA,yellow,f,e,,w,64.3,12.3,b,,w,u,y,t,g,,Woods,Autumn
edible,62.1,convex,NA,white,f,e,,w,60.6,11.7,b,,w,u,y,t,g,,Woods,Summer
edible,65.7,convex,NA,yellow,f,e,,w,59.5,12.16,b,,y,u,w,t,g,,Woods,Autumn
edible,71.4,convex,NA,white,f,e,,w,61.8,12.48,b,,y,u,y,t,g,,Woods,Summer
edible,64,convex,NA,yellow,f,e,,w,57.1,11.43,b,,y,u,w,t,g,,Woods,Summer
edible,66.5,convex,NA,white,f,e,,w,59.4,12.89,b,,y,u,y,t,g,,Woods,Summer
edible,65.7,convex,NA,white,f,e,,w,57.4,11.9,b,,y,u,w,t,g,,Woods,Autumn
edible,68.6,convex,NA,white,f,e,,w,61.9,12.9,b,,w,u,y,t,g,,Woods,Autumn
edible,64.8,convex,NA,white,f,e,,w,61.9,12.31,b,,y,u,y,t,g,,Woods,Autumn
edible,66.2,convex,NA,yellow,f,e,,w,57.1,12.07,b,,y,u,y,t,g,,Woods,Summer
edible,64,convex,NA,yellow,f,e,,w,62.7,12.9,b,,y,u,w,t,g,,Woods,Autumn
edible,67.7,convex,NA,white,f,e,,w,60.1,12.23,b,,w,u,w,t,g,,Woods,Autumn
edible,74.7,convex,NA,yellow,f,e,,w,58.8,12.09,b,,y,u,w,t,g,,Woods,Autumn
edible,62,convex,NA,yellow,f,e,,w,57.8,11.43,b,,w,u,w,t,g,,Woods,Autumn
edible,80.6,convex,NA,yellow,f,e,,w,67.5,13.72,b,,y,u,w,t,g,,Woods,Summer
edible,70.1,convex,NA,yellow,f,e,,w,61.8,13.15,b,,w,u,w,t,g,,Woods,Summer
edible,71.1,convex,NA,white,f,e,,w,63,12.89,b,,y,u,w,t,g,,Woods,Summer
edible,53.5,convex,NA,white,f,e,,w,49.3,10.77,b,,y,u,y,t,g,,Woods,Summer
edible,58.9,convex,NA,yellow,f,e,,w,60.9,13.13,b,,y,u,w,t,g,,Woods,Summer
edible,56.5,convex,NA,yellow,f,e,,w,60.5,12.19,b,,w,u,w,t,g,,Woods,Autumn
edible,65.3,convex,NA,yellow,f,e,,w,62.3,12.68,b,,w,u,w,t,g,,Woods,Autumn
edible,49,convex,NA,white,f,e,,w,57.6,12.55,b,,y,u,y,t,g,,Woods,Autumn
edible,67,convex,NA,white,f,e,,w,56.9,12.34,b,,w,u,y,t,g,,Woods,Summer
edible,79.1,convex,NA,yellow,f,e,,w,64.6,13.22,b,,y,u,y,t,g,,Woods,Summer
edible,62.4,convex,NA,yellow,f,e,,w,54.2,11.47,b,,y,u,w,t,g,,Woods,Autumn
edible,57.6,convex,NA,yellow,f,e,,w,58.1,11.74,b,,y,u,y,t,g,,Woods,Summer
edible,62.3,convex,NA,yellow,f,e,,w,57.3,11.49,b,,y,u,w,t,g,,Woods,Summer
edible,60.7,convex,NA,yellow,f,e,,w,54.8,12.05,b,,y,u,y,t,g,,Woods,Autumn
edible,79.3,convex,NA,white,f,e,,w,66.7,14,b,,y,u,w,t,g,,Woods,Summer
edible,60.3,convex,NA,white,f,e,,w,55.2,10.87,b,,y,u,w,t,g,,Woods,Autumn
edible,66.6,convex,NA,yellow,f,e,,w,55.9,12.06,b,,w,u,w,t,g,,Woods,Summer
edible,60.1,convex,NA,yellow,f,e,,w,57.5,11.26,b,,y,u,w,t,g,,Woods,Summer
edible,61.3,convex,NA,yellow,f,e,,w,60.8,12.9,b,,w,u,y,t,g,,Woods,Autumn
edible,55.8,convex,NA,yellow,f,e,,w,60.3,12.52,b,,y,u,y,t,g,,Woods,Autumn
edible,80,convex,NA,yellow,f,e,,w,64,13.05,b,,y,u,w,t,g,,Woods,Summer
edible,64,convex,NA,white,f,e,,w,64.3,13.83,b,,y,u,w,t,g,,Woods,Autumn
edible,61.6,convex,NA,yellow,f,e,,w,59.5,12.76,b,,w,u,w,t,g,,Woods,Summer
edible,52.4,convex,NA,white,f,e,,w,58.1,12.54,b,,y,u,w,t,g,,Woods,Summer
edible,53.8,convex,NA,white,f,e,,w,58.5,11.73,b,,w,u,y,t,g,,Woods,Autumn
edible,72.2,convex,NA,white,f,e,,w,60.1,12.31,b,,w,u,y,t,g,,Woods,Summer
edible,53.6,convex,NA,white,f,e,,w,62.4,12.74,b,,w,u,y,t,g,,Woods,Summer
edible,84.6,convex,NA,white,f,e,,w,61.3,14.19,b,,w,u,y,t,g,,Woods,Autumn
edible,56.6,convex,NA,yellow,f,e,,w,57.6,11.71,b,,y,u,w,t,g,,Woods,Summer
edible,53.8,convex,NA,white,f,e,,w,58.8,11.57,b,,y,u,w,t,g,,Woods,Autumn
edible,61.9,convex,NA,yellow,f,e,,w,59.9,11.99,b,,w,u,w,t,g,,Woods,Summer
edible,70.4,convex,NA,white,f,e,,w,60.1,11.88,b,,w,u,y,t,g,,Woods,Summer
edible,69.9,convex,NA,yellow,f,e,,w,63.2,13.13,b,,y,u,w,t,g,,Woods,Summer
edible,47.1,convex,NA,white,f,e,,w,57.3,11.5,b,,y,u,y,t,g,,Woods,Autumn
edible,56.8,convex,NA,yellow,f,e,,w,55.7,11.47,b,,y,u,y,t,g,,Woods,Autumn
edible,60,convex,NA,white,f,e,,w,62.5,13.53,b,,w,u,y,t,g,,Woods,Autumn
edible,56.5,convex,NA,yellow,f,e,,w,61.8,12.74,b,,y,u,w,t,g,,Woods,Summer
edible,81.1,convex,NA,white,f,e,,w,66.1,13.76,b,,y,u,w,t,g,,Woods,Summer
edible,69.5,convex,NA,yellow,f,e,,w,63.2,13.19,b,,y,u,w,t,g,,Woods,Summer
edible,82,convex,NA,yellow,f,e,,w,62.6,13.52,b,,w,u,w,t,g,,Woods,Summer
edible,54.3,convex,NA,white,f,e,,w,57.5,12.64,b,,y,u,y,t,g,,Woods,Autumn
edible,60.3,convex,NA,white,f,e,,w,60.9,12.3,b,,w,u,w,t,g,,Woods,Autumn
edible,75.3,convex,NA,white,f,e,,w,61.5,13.53,b,,y,u,w,t,g,,Woods,Autumn
edible,63.5,convex,NA,white,f,e,,w,54.6,13.07,b,,w,u,w,t,g,,Woods,Autumn
edible,61.4,convex,NA,yellow,f,e,,w,60.2,12.59,b,,w,u,y,t,g,,Woods,Summer
edible,72.7,convex,NA,white,f,e,,w,60.6,12.76,b,,y,u,y,t,g,,Woods,Summer
edible,61.5,convex,NA,yellow,f,e,,w,60,12.41,b,,y,u,w,t,g,,Woods,Summer
edible,67.4,convex,NA,yellow,f,e,,w,64.6,13.72,b,,w,u,y,t,g,,Woods,Summer
edible,81.1,convex,NA,yellow,f,e,,w,68.9,13.8,b,,y,u,w,t,g,,Woods,Autumn
edible,62.9,convex,NA,white,f,e,,w,60.5,13.37,b,,w,u,y,t,g,,Woods,Summer
edible,65.3,convex,NA,yellow,f,e,,w,61.1,12.6,b,,w,u,y,t,g,,Woods,Autumn
edible,65.3,convex,NA,yellow,f,e,,w,60.5,13.17,b,,w,u,y,t,g,,Woods,Summer
edible,64.3,convex,NA,white,f,e,,w,60.8,12.15,b,,w,u,w,t,g,,Woods,Autumn
edible,67.6,convex,NA,white,f,e,,w,58.4,12.42,b,,y,u,w,t,g,,Woods,Summer
edible,55.2,convex,NA,white,f,e,,w,54.2,10.98,b,,w,u,w,t,g,,Woods,Summer
edible,71,convex,NA,yellow,f,e,,w,65.1,13.33,b,,y,u,w,t,g,,Woods,Autumn
edible,54.8,convex,NA,yellow,f,e,,w,56.1,12.27,b,,w,u,y,t,g,,Woods,Summer
edible,73.8,convex,NA,yellow,f,e,,w,59.5,11.82,b,,y,u,w,t,g,,Woods,Autumn
edible,82.1,convex,NA,white,f,e,,w,63.5,12.16,b,,y,u,y,t,g,,Woods,Autumn
edible,59.7,convex,NA,white,f,e,,w,59.2,12.76,b,,y,u,w,t,g,,Woods,Autumn
edible,55.9,convex,NA,white,f,e,,w,51.7,11.91,b,,y,u,w,t,g,,Woods,Summer
edible,71.4,convex,NA,white,f,e,,w,54.9,11.98,b,,w,u,w,t,g,,Woods,Summer
edible,69.6,convex,NA,white,f,e,,w,60.2,12.47,b,,w,u,w,t,g,,Woods,Autumn
edible,71.4,convex,NA,yellow,f,e,,w,61,12.92,b,,w,u,w,t,g,,Woods,Summer
edible,62,convex,NA,yellow,f,e,,w,56.8,12.74,b,,w,u,w,t,g,,Woods,Autumn
edible,62.2,convex,NA,yellow,f,e,,w,59.3,13,b,,w,u,w,t,g,,Woods,Summer
edible,57.8,convex,NA,white,f,e,,w,57,11.57,b,,w,u,y,t,g,,Woods,Autumn
edible,52.4,convex,NA,yellow,f,e,,w,59,11.99,b,,w,u,y,t,g,,Woods,Summer
edible,62.9,convex,NA,white,f,e,,w,59,12.07,b,,y,u,y,t,g,,Woods,Autumn
edible,66.2,convex,NA,yellow,f,e,,w,56.8,12.26,b,,w,u,y,t,g,,Woods,Autumn
edible,72,convex,NA,yellow,f,e,,w,59.3,13.45,b,,w,u,y,t,g,,Woods,Summer
edible,64.5,convex,NA,white,f,e,,w,59.2,12.58,b,,w,u,w,t,g,,Woods,Summer
edible,58.2,convex,NA,yellow,f,e,,w,64.4,12.98,b,,w,u,w,t,g,,Woods,Summer
edible,51.8,convex,NA,white,f,e,,w,59.5,11.97,b,,y,u,y,t,g,,Woods,Autumn
edible,54.2,convex,NA,white,f,e,,w,52.8,11.54,b,,w,u,w,t,g,,Woods,Autumn
edible,67,convex,NA,white,f,e,,w,57.7,12.11,b,,w,u,y,t,g,,Woods,Summer
edible,56.9,convex,NA,yellow,f,e,,w,60.9,12.7,b,,y,u,y,t,g,,Woods,Autumn
edible,71.8,convex,NA,white,f,e,,w,62.7,12.05,b,,w,u,y,t,g,,Woods,Autumn
edible,58.7,convex,NA,white,f,e,,w,65.4,13.43,b,,w,u,y,t,g,,Woods,Autumn
edible,60.5,convex,NA,yellow,f,e,,w,66.2,12.94,b,,y,u,w,t,g,,Woods,Autumn
edible,73.6,convex,NA,yellow,f,e,,w,56.8,11.79,b,,w,u,w,t,g,,Woods,Autumn
edible,54.4,convex,NA,yellow,f,e,,w,61,13.05,b,,y,u,w,t,g,,Woods,Autumn
edible,63.9,convex,NA,white,f,e,,w,63.9,13.29,b,,y,u,y,t,g,,Woods,Autumn
edible,60.8,convex,NA,white,f,e,,w,55.9,11.37,b,,w,u,y,t,g,,Woods,Autumn
edible,66,convex,NA,white,f,e,,w,54.4,12.39,b,,y,u,y,t,g,,Woods,Summer
edible,59.7,convex,NA,white,f,e,,w,55.3,11.5,b,,w,u,y,t,g,,Woods,Summer
edible,61.1,convex,NA,yellow,f,e,,w,57.7,11.05,b,,w,u,w,t,g,,Woods,Summer
edible,60.1,convex,NA,yellow,f,e,,w,60.8,12.53,b,,y,u,w,t,g,,Woods,Autumn
edible,58.8,convex,NA,white,f,e,,w,59.6,13.72,b,,y,u,w,t,g,,Woods,Autumn
edible,38,convex,NA,white,f,e,,w,51,9.99,b,,y,u,w,t,g,,Woods,Summer
edible,66.9,convex,NA,yellow,f,e,,w,63.7,13.14,b,,w,u,w,t,g,,Woods,Summer
edible,62.2,convex,NA,white,f,e,,w,59,11.77,b,,w,u,y,t,g,,Woods,Summer
edible,70.8,convex,NA,white,f,e,,w,65.4,12.78,b,,y,u,w,t,g,,Woods,Summer
edible,50.3,convex,NA,white,f,e,,w,56.2,12.24,b,,y,u,w,t,g,,Woods,Autumn
edible,59,convex,NA,white,f,e,,w,55.6,11.75,b,,w,u,w,t,g,,Woods,Autumn
edible,74.5,convex,NA,yellow,f,e,,w,61.8,12.95,b,,w,u,w,t,g,,Woods,Autumn
edible,55.9,convex,NA,white,f,e,,w,62.6,13.22,b,,y,u,y,t,g,,Woods,Autumn
edible,64.7,convex,NA,white,f,e,,w,60.7,12.69,b,,y,u,y,t,g,,Woods,Autumn
edible,66,convex,NA,yellow,f,e,,w,56.8,12.3,b,,y,u,w,t,g,,Woods,Autumn
edible,78.3,convex,NA,yellow,f,e,,w,58.2,13.25,b,,y,u,y,t,g,,Woods,Summer
edible,61.9,convex,NA,white,f,e,,w,58.1,12.42,b,,y,u,w,t,g,,Woods,Autumn
edible,65.6,convex,NA,white,f,e,,w,58.5,12.39,b,,y,u,w,t,g,,Woods,Summer
edible,43,convex,NA,white,f,e,,w,56.4,11.52,b,,w,u,w,t,g,,Woods,Autumn
edible,67.3,convex,NA,yellow,f,e,,w,63.3,13.14,b,,w,u,y,t,g,,Woods,Summer
edible,65.6,convex,NA,white,f,e,,w,56,11.26,b,,y,u,w,t,g,,Woods,Summer
edible,57.3,convex,NA,white,f,e,,w,64.2,13.51,b,,w,u,w,t,g,,Woods,Summer
edible,56.4,convex,NA,white,f,e,,w,55.2,11.19,b,,w,u,y,t,g,,Woods,Autumn
edible,73.1,convex,NA,yellow,f,e,,w,58.1,11.72,b,,w,u,y,t,g,,Woods,Autumn
edible,62.7,convex,NA,white,f,e,,w,62.5,13.42,b,,w,u,w,t,g,,Woods,Autumn
edible,48.3,convex,NA,white,f,e,,w,56.1,12.27,b,,y,u,y,t,g,,Woods,Summer
edible,63.8,convex,NA,yellow,f,e,,w,58.6,11.5,b,,y,u,w,t,g,,Woods,Summer
edible,54.4,convex,NA,yellow,f,e,,w,59.1,12.22,b,,y,u,y,t,g,,Woods,Summer
edible,66.4,convex,NA,white,f,e,,w,58.8,11.95,b,,y,u,y,t,g,,Woods,Autumn
edible,57,convex,NA,white,f,e,,w,56.6,11.23,b,,y,u,y,t,g,,Woods,Autumn
edible,84.3,convex,NA,white,f,e,,w,63.8,13.46,b,,y,u,y,t,g,,Woods,Autumn
edible,65.5,convex,NA,yellow,f,e,,w,58.1,11.47,b,,w,u,y,t,g,,Woods,Summer
edible,70.4,convex,NA,yellow,f,e,,w,61.7,13.84,b,,w,u,y,t,g,,Woods,Summer
edible,68.5,convex,NA,white,f,e,,w,62.6,12.04,b,,w,u,y,t,g,,Woods,Autumn
edible,62,convex,NA,white,f,e,,w,59.3,12.23,b,,y,u,y,t,g,,Woods,Summer
edible,66.4,convex,NA,yellow,f,e,,w,58.3,12.95,b,,w,u,y,t,g,,Woods,Summer
edible,79.2,convex,NA,white,f,e,,w,64.8,12.67,b,,y,u,w,t,g,,Woods,Autumn
edible,82,convex,NA,white,f,e,,w,64.2,13.65,b,,y,u,y,t,g,,Woods,Summer
edible,68,convex,NA,yellow,f,e,,w,57.9,12.16,b,,y,u,y,t,g,,Woods,Autumn
edible,63.1,convex,NA,white,f,e,,w,63.5,13.3,b,,w,u,y,t,g,,Woods,Summer
